,upstream_bodyId,downstream_bodyId,upstream_roi,downstream_roi,ux,uy,uz,dx,dy,dz,upstream_confidence,downstream_confidence
206,5813078552,5813041206,CA(R),CA(R),14499,11214,12884,14500,11238,12881,0.852,0.774079
207,5813078552,5813033009,bL(R),bL(R),22939,28827,20638,22908,28847,20642,0.894,0.636847
208,5813078552,5813032782,CA(R),CA(R),12208,12901,10231,12228,12890,10225,0.811,0.483799
209,5813078552,5813022896,bL(R),bL(R),15072,31913,20332,15046,31921,20338,0.973,0.955336
210,5813078552,5813022341,bL(R),bL(R),22581,28568,20415,22576,28584,20412,0.822,0.935511
211,5813078552,5813022341,bL(R),bL(R),22105,30833,20037,22119,30846,20050,0.951,0.867161
212,5813078552,5813022341,bL(R),bL(R),22237,30574,20116,22248,30558,20106,0.973,0.961586
213,5813078552,5813022341,bL(R),bL(R),22489,28567,20338,22483,28588,20349,0.964,0.807194
214,5813078552,5813022341,bL(R),bL(R),20584,29778,20651,20588,29780,20638,0.836,0.980902
215,5813078552,5813022341,bL(R),bL(R),22862,29533,20397,22849,29529,20384,0.906,0.984943
216,5813078552,5813022341,bL(R),bL(R),20670,30330,20925,20669,30357,20920,0.951,0.840498
217,5813078552,5813022341,bL(R),bL(R),24079,29190,20815,24089,29180,20825,0.996,0.976186
218,5813078552,5813022341,bL(R),bL(R),20766,30617,21020,20756,30618,21032,0.845,0.996139
219,5813078552,5813022341,bL(R),bL(R),22033,31391,20544,22060,31381,20542,0.963,0.87121
220,5813078552,5813022341,bL(R),bL(R),21403,29033,20831,21414,29022,20842,0.887,0.81614
221,5813078552,5813022341,bL(R),bL(R),22034,31352,20264,22053,31349,20257,0.926,0.949807
222,5813078552,5813022341,bL(R),bL(R),21365,28918,21040,21359,28910,21046,0.912,0.73619
223,5813078552,5813022341,bL(R),bL(R),22677,29915,20242,22643,29928,20251,0.921,0.389401
224,5813078552,5813022054,bL(R),bL(R),17324,31707,20844,17319,31718,20848,0.964,0.971778
225,5813078552,5813021788,bL(R),bL(R),21927,31420,20806,21912,31420,20816,0.933,0.987419
226,5813078552,5813021464,bL(R),bL(R),22169,30531,20118,22193,30536,20129,0.99,0.396158
227,5813078552,5813021464,bL(R),bL(R),22237,30574,20116,22228,30569,20131,0.973,0.947147
228,5813078552,5813021464,aL(R),aL(R),15540,28773,10354,15558,28777,10358,0.962,0.839751
229,5813078552,5813021441,CA(R),CA(R),12269,12649,10316,12276,12638,10341,0.968,0.289862
230,5813078552,5813021401,aL(R),aL(R),18159,28967,6189,18174,28945,6190,0.937,0.496744
231,5813078552,5813021386,bL(R),bL(R),15479,30826,20580,15468,30807,20576,0.98,0.9972
232,5813078552,5813021386,bL(R),bL(R),16236,30521,19835,16247,30503,19839,0.982,0.897013
233,5813078552,5813021386,bL(R),bL(R),16155,30518,19989,16153,30506,19992,0.916,0.999987
234,5813078552,5813021386,bL(R),bL(R),15680,30679,20443,15671,30672,20437,0.974,0.355943
235,5813078552,5813021319,aL(R),aL(R),16130,29069,6033,16144,29079,6034,0.89,0.748424
236,5813078552,5813021291,CA(R),CA(R),14642,12241,10102,14642,12265,10104,0.983,0.971496
237,5813078552,5813021263,bL(R),bL(R),18008,31256,20182,18018,31267,20169,0.791,0.928406
238,5813078552,5813021033,aL(R),aL(R),14280,31073,17749,14271,31093,17740,0.954,0.682032
239,5813078552,5813020828,aL(R),aL(R),16312,29869,13543,16317,29871,13568,0.988,0.408554
240,5813078552,5813020828,aL(R),aL(R),15540,28773,10354,15540,28783,10343,0.962,0.934317
241,5813078552,5813020828,aL(R),aL(R),15729,29334,10557,15706,29333,10540,0.992,0.750985
242,5813078552,5813020828,aL(R),aL(R),16003,27912,11236,16006,27911,11257,0.963,0.931696
243,5813078552,5813020828,aL(R),aL(R),15748,27949,10540,15766,27949,10534,0.981,0.812668
244,5813078552,5813020828,aL(R),aL(R),16469,29489,12530,16467,29498,12521,0.98,0.797804
245,5813078552,5813020828,aL(R),aL(R),15624,28338,10323,15622,28339,10302,0.98,0.999897
246,5813078552,5813020828,aL(R),aL(R),15602,28416,10307,15612,28421,10302,0.971,0.742956
247,5813078552,5813020828,aL(R),aL(R),16461,29621,12855,16454,29606,12855,0.989,0.752607
248,5813078552,5813020828,aL(R),aL(R),16254,29966,13601,16245,29958,13588,0.982,0.991882
249,5813078552,5813020828,aL(R),aL(R),16527,28694,12034,16510,28687,12020,0.994,0.839131
250,5813078552,5813020828,aL(R),aL(R),15536,28753,10402,15530,28756,10414,0.976,0.983813
251,5813078552,5813020828,aL(R),aL(R),15845,29527,10502,15831,29523,10494,0.986,0.954655
252,5813078552,5813020828,aL(R),aL(R),15872,29514,10559,15871,29518,10571,0.997,0.995509
253,5813078552,5813019763,aL(R),aL(R),15564,30296,17026,15576,30280,17023,0.897,0.488077
254,5813078552,5813019609,aL(R),aL(R),15760,30992,18116,15751,30974,18111,0.956,0.733246
255,5813078552,5813019513,aL(R),aL(R),16469,29489,12530,16462,29478,12512,0.98,0.575636
256,5813078552,5813019513,aL(R),aL(R),16527,28694,12034,16512,28686,12041,0.994,0.965596
257,5813078552,5813019513,aL(R),aL(R),16407,28303,11629,16402,28311,11638,0.992,0.999983
258,5813078552,5812983837,aL(R),aL(R),15136,31184,17568,15149,31191,17559,0.807,0.917794
259,5813078552,5812983576,CA(R),CA(R),14592,11097,13053,14592,11080,13046,0.955,0.945888
260,5813078552,5812983345,bL(R),bL(R),16212,32745,21014,16225,32752,21021,0.777,0.987701
261,5813078552,5812983319,CA(R),CA(R),14592,11097,13053,14620,11076,13057,0.955,0.64221
262,5813078552,5812983303,aL(R),aL(R),14379,31199,17988,14394,31194,18008,0.888,0.898223
263,5813078552,5812983213,aL(R),aL(R),15729,29334,10557,15725,29327,10562,0.992,0.327379
264,5813078552,5812983028,bL(R),bL(R),16144,32683,20822,16131,32685,20813,0.731,0.617798
265,5813078552,5812983012,aL(R),aL(R),16132,29647,7074,16132,29637,7095,0.983,0.347904
266,5813078552,5812982802,bL(R),bL(R),23203,28475,20522,23204,28489,20522,0.915,0.993338
267,5813078552,5812982802,aL(R),aL(R),18048,28377,6323,18044,28378,6314,0.978,0.735723
268,5813078552,5812982802,bL(R),bL(R),15680,30679,20443,15680,30691,20437,0.974,0.464423
269,5813078552,5812982782,CA(R),CA(R),13933,11346,12766,13956,11351,12779,0.963,0.682582
270,5813078552,5812982780,bL(R),bL(R),20584,29778,20651,20563,29795,20647,0.836,0.742736
271,5813078552,5812982514,bL(R),bL(R),20584,29778,20651,20601,29769,20659,0.836,0.856863
272,5813078552,5812982466,bL(R),bL(R),21092,29192,20423,21083,29172,20420,0.873,0.986819
273,5813078552,5812982192,bL(R),bL(R),22939,28827,20638,22938,28829,20666,0.894,0.431921
274,5813078552,5812981971,bL(R),bL(R),23203,28475,20522,23209,28482,20506,0.915,0.87653
275,5813078552,5812981971,aL(R),aL(R),16200,29310,6118,16184,29321,6123,0.997,0.923001
276,5813078552,5812981680,aL(R),aL(R),15998,30214,15034,15997,30232,15034,0.902,0.797453
277,5813078552,5812981680,aL(R),aL(R),15748,27949,10540,15750,27936,10553,0.981,0.385144
278,5813078552,5812981676,PED(R),PED(R),13128,21016,16664,13140,21033,16660,0.963,0.944855
279,5813078552,5812981676,PED(R),PED(R),13127,21544,16737,13150,21538,16719,0.992,0.98243
280,5813078552,5812981676,PED(R),PED(R),13336,27471,18050,13336,27450,18047,0.977,0.897729
281,5813078552,5812981676,PED(R),PED(R),13076,21824,16802,13083,21817,16809,0.992,0.937409
282,5813078552,5812981676,PED(R),PED(R),13060,22193,16945,13072,22187,16953,0.993,0.786693
283,5813078552,5812981676,PED(R),PED(R),13054,22139,16920,13070,22135,16929,0.975,0.986602
284,5813078552,5812981676,PED(R),PED(R),13130,20736,16571,13127,20706,16569,0.996,0.633463
285,5813078552,5812981673,bL(R),bL(R),18113,31184,20137,18125,31197,20131,0.834,0.972844
286,5813078552,5812981673,aL(R),aL(R),15615,30222,16594,15635,30205,16611,0.99,0.891425
287,5813078552,5812981670,PED(R),PED(R),13315,19459,16478,13309,19463,16485,0.982,0.995388
288,5813078552,5812981670,aL(R),aL(R),16481,28501,11838,16462,28497,11825,0.948,0.799455
289,5813078552,5812981670,SIP(R),SIP(R),16240,28067,11489,16238,28069,11497,0.84,0.99
290,5813078552,5812981618,aL(R),aL(R),17038,29794,7002,17033,29786,7012,0.869,0.737023
291,5813078552,5812981618,aL(R),aL(R),16841,29863,7100,16863,29860,7113,0.996,0.740985
292,5813078552,5812981607,bL(R),bL(R),21131,30930,21122,21142,30920,21138,0.812,0.992996
293,5813078552,5812981607,bL(R),bL(R),21533,31136,21147,21533,31136,21158,0.856,0.999999
294,5813078552,5812981379,PED(R),PED(R),13363,19049,16459,13357,19051,16454,0.979,0.792438
295,5813078552,5812981379,aL(R),aL(R),14454,31127,17783,14457,31132,17778,0.971,0.617211
296,5813078552,5812981379,PED(R),PED(R),13061,23690,17383,13065,23690,17372,0.999,0.801591
297,5813078552,5812981318,CA(R),CA(R),14592,11097,13053,14569,11112,13057,0.955,0.716707
298,5813078552,5812981086,aL(R),aL(R),16410,29913,7033,16407,29911,7014,0.94,0.926139
299,5813078552,5812981086,aL(R),aL(R),17950,28208,6394,17924,28208,6385,0.958,0.782059
300,5813078552,5812981086,bL(R),bL(R),15051,32111,20092,15056,32085,20103,0.954,0.89631
301,5813078552,5812980947,aL(R),aL(R),15874,28635,5918,15867,28620,5913,0.801,0.993452
302,5813078552,5812980931,aL(R),aL(R),16907,27087,6461,16887,27077,6455,0.994,0.900005
303,5813078552,5812980931,bL(R),bL(R),24133,28208,20313,24125,28200,20329,0.95,0.93468
304,5813078552,5812980811,aL(R),aL(R),17554,27492,6578,17536,27470,6584,0.989,0.289288
305,5813078552,5812980792,bL(R),bL(R),17488,31631,20699,17504,31624,20701,0.969,0.705317
306,5813078552,5812980792,bL(R),bL(R),17576,31556,20538,17592,31563,20547,0.979,0.919584
307,5813078552,5812980792,bL(R),bL(R),16230,32699,20961,16240,32688,20952,0.715,0.939795
308,5813078552,5812980768,bL(R),bL(R),21365,28918,21040,21376,28926,21046,0.912,0.832973
309,5813078552,5812980618,aL(R),aL(R),15875,28653,5961,15867,28670,5972,0.945,0.992768
310,5813078552,5812980444,aL(R),aL(R),16132,29647,7074,16135,29630,7080,0.983,0.865992
311,5813078552,5812980428,bL(R),bL(R),24079,29190,20815,24075,29184,20825,0.996,0.993146
312,5813078552,5812980426,bL(R),bL(R),21403,29033,20831,21426,29055,20825,0.887,0.676518
313,5813078552,5812980426,aL(R),aL(R),14962,30958,17653,14979,30962,17674,0.726,0.832923
314,5813078552,5812980414,CA(R),CA(R),14499,11214,12884,14525,11228,12881,0.852,0.700109
315,5813078552,5812980408,aL(R),aL(R),13818,30033,17850,13843,30013,17849,0.781,0.627063
316,5813078552,5812980408,aL(R),aL(R),13650,29744,17853,13658,29739,17838,0.95,0.999151
317,5813078552,5812980408,bL(R),bL(R),15319,31145,20657,15311,31181,20669,0.98,0.558727
318,5813078552,5812980408,aL(R),aL(R),13416,29028,17813,13416,29029,17805,0.933,0.976576
319,5813078552,5812980408,PED(R),PED(R),13086,26736,17893,13079,26736,17879,0.9,0.996195
320,5813078552,5812980408,PED(R),PED(R),13096,24866,17680,13110,24881,17667,0.987,0.915187
321,5813078552,5812980408,aL(R),aL(R),14107,30678,17732,14117,30672,17744,0.868,0.869015
322,5813078552,5812980408,aL(R),aL(R),13766,29919,17856,13784,29913,17842,0.917,0.862802
323,5813078552,5812980395,bL(R),bL(R),23605,28304,20333,23612,28321,20341,0.944,0.762459
324,5813078552,5812980378,bL(R),bL(R),15167,31426,20533,15134,31437,20538,0.983,0.433299
325,5813078552,5812980179,PED(R),PED(R),13128,21016,16664,13142,21030,16675,0.963,0.884656
326,5813078552,5812980179,PED(R),PED(R),13127,21544,16737,13144,21537,16739,0.992,0.969754
327,5813078552,5812979069,,CA(R),13885,11311,12658,13899,11324,12665,0.854,0.335809
328,5813078552,578694777,aL(R),aL(R),15878,30893,18405,15870,30872,18402,0.949,0.320534
329,5813078552,578694777,aL(R),aL(R),15285,30534,17278,15287,30567,17275,0.99,0.491289
330,5813078552,569615641,aL(R),aL(R),17224,27156,6285,17197,27159,6274,0.989,0.639771
331,5813078552,551790913,bL(R),bL(R),22084,28340,20471,22070,28335,20470,0.868,0.997813
332,5813078552,549916869,aL(R),aL(R),16130,29069,6033,16145,29064,6034,0.89,0.716894
333,5813078552,549248200,PED(R),PED(R),13120,27124,17948,13119,27110,17920,0.997,0.623433
334,5813078552,548898520,bL(R),bL(R),18755,30726,20032,18745,30706,20045,0.851,0.387588
335,5813078552,519905418,aL(R),aL(R),15564,30296,17026,15549,30309,17023,0.897,0.933488
336,5813078552,519905418,aL(R),aL(R),15998,30214,15034,15985,30223,15034,0.902,0.994922
337,5813078552,519905418,aL(R),aL(R),16108,30174,14475,16097,30178,14473,0.989,0.959045
338,5813078552,519905418,aL(R),aL(R),16254,29966,13601,16235,29984,13588,0.982,0.749348
339,5813078552,519573099,aL(R),aL(R),15925,30900,18341,15932,30869,18333,0.991,0.64551
340,5813078552,519223027,aL(R),aL(R),15799,30118,15724,15818,30114,15738,0.825,0.984105
341,5813078552,518873469,bL(R),bL(R),24018,28789,20601,24030,28800,20594,0.987,0.999758
342,5813078552,518195738,CA(R),CA(R),12269,12649,10316,12296,12653,10302,0.968,0.320521
343,5813078552,517858947,bL(R),bL(R),20670,30330,20925,20667,30330,20941,0.951,0.998579
344,5813078552,517854468,aL(R),aL(R),15748,27949,10540,15752,27952,10553,0.981,0.60927
345,5813078552,513451621,aL(R),aL(R),14979,31147,17603,14967,31142,17598,0.832,0.975873
346,5813078552,488533722,PED(R),PED(R),13374,27570,18047,13381,27577,18054,0.959,0.845655
347,5813078552,488520820,aL(R),aL(R),15014,31123,17645,15033,31115,17646,0.952,0.908294
348,5813078552,488205572,aL(R),aL(R),14962,30958,17653,14973,30957,17642,0.726,0.985955
349,5813078552,488205572,aL(R),aL(R),17950,28208,6394,17971,28218,6385,0.958,0.807674
350,5813078552,488184014,aL(R),aL(R),16068,27861,6866,16040,27851,6867,0.997,0.76935
351,5813078552,488184014,aL(R),aL(R),16285,27634,6759,16300,27637,6755,0.991,0.932896
352,5813078552,488179585,aL(R),aL(R),17988,29011,6446,17994,29020,6446,0.977,0.651373
353,5813078552,488179585,bL(R),bL(R),22762,28546,20378,22780,28531,20377,0.952,0.988518
354,5813078552,487501700,bL(R),bL(R),15728,32777,20480,15715,32785,20488,0.982,0.982765
355,5813078552,487144598,CA(R),CA(R),14592,11097,13053,14600,11098,13046,0.955,0.999969
356,5813078552,487143497,bL(R),bL(R),22383,30126,20156,22366,30121,20142,0.9,0.98922
357,5813078552,487143497,bL(R),bL(R),23203,28475,20522,23219,28479,20544,0.915,0.831809
358,5813078552,487143497,bL(R),bL(R),24122,28352,20299,24127,28374,20291,0.842,0.722664
359,5813078552,487143497,bL(R),bL(R),22489,28567,20338,22489,28580,20334,0.964,0.952369
360,5813078552,487143497,bL(R),bL(R),22251,28476,20316,22239,28488,20311,0.954,0.978288
361,5813078552,487143497,bL(R),bL(R),21540,28647,21040,21545,28650,21026,0.946,0.955803
362,5813078552,487143497,bL(R),bL(R),21092,29192,20423,21075,29191,20420,0.873,0.993396
363,5813078552,487143497,bL(R),bL(R),22677,29915,20242,22663,29907,20251,0.921,0.956078
364,5813078552,482762280,aL(R),aL(R),13818,30033,17850,13837,30016,17865,0.781,0.664444
365,5813078552,482762280,aL(R),aL(R),13650,29744,17853,13656,29743,17867,0.95,0.999952
366,5813078552,482762280,aL(R),aL(R),13416,29028,17813,13409,29029,17821,0.933,0.897922
367,5813078552,482762280,aL(R),aL(R),13405,28927,17849,13395,28931,17851,0.986,0.985285
368,5813078552,482762280,aL(R),aL(R),13527,29466,17858,13541,29465,17849,0.882,0.89723
369,5813078552,482762280,aL(R),aL(R),14107,30678,17732,14122,30681,17719,0.868,0.805327
370,5813078552,482762280,aL(R),aL(R),13766,29919,17856,13770,29927,17873,0.917,0.998082
371,5813078552,480590566,CA(R),CA(R),14239,13181,11010,14231,13190,11021,0.999,0.755665
372,5813078552,480590566,CA(R),CA(R),12269,12649,10316,12269,12622,10302,0.968,0.993785
373,5813078552,456846996,aL(R),aL(R),15760,30992,18116,15747,31006,18094,0.956,0.781164
374,5813078552,456846996,aL(R),aL(R),14454,31127,17783,14459,31119,17778,0.971,0.828289
375,5813078552,456467162,aL(R),aL(R),14148,30906,17720,14140,30881,17708,0.973,0.74283
376,5813078552,456462919,bL(R),bL(R),20670,30330,20925,20684,30306,20941,0.951,0.893273
377,5813078552,456462835,aL(R),aL(R),15136,31184,17568,15131,31198,17577,0.807,0.977293
378,5813078552,456462835,bL(R),bL(R),18755,30726,20032,18756,30728,20045,0.851,0.992786
379,5813078552,456462835,bL(R),bL(R),18528,30919,20126,18522,30917,20137,0.99,0.999016
380,5813078552,456458549,aL(R),aL(R),16062,27475,5862,16033,27487,5871,0.997,0.670398
381,5813078552,456458549,aL(R),aL(R),17721,29313,6694,17738,29322,6707,0.996,0.843794
382,5813078552,456134692,bL(R),bL(R),22908,29221,20565,22921,29228,20566,0.879,0.979563
383,5813078552,456121649,bL(R),bL(R),22489,28567,20338,22487,28567,20324,0.964,0.975979
384,5813078552,456121649,PED(R),PED(R),13162,20419,16554,13174,20418,16547,0.998,0.770579
385,5813078552,456121649,bL(R),bL(R),22034,31352,20264,22039,31326,20257,0.926,0.959801
386,5813078552,455793827,bL(R),bL(R),21927,31420,20806,21920,31413,20792,0.933,0.873764
387,5813078552,426477089,bL(R),bL(R),15051,32111,20092,15069,32114,20082,0.954,0.905692
388,5813078552,426464004,aL(R),aL(R),15540,28773,10354,15527,28781,10343,0.962,0.881336
389,5813078552,426139965,bL(R),bL(R),24122,28352,20299,24122,28337,20294,0.842,0.736113
390,5813078552,425790257,bL(R),bL(R),22581,28568,20415,22607,28579,20412,0.822,0.781195
391,5813078552,425790257,aL(R),aL(R),14962,30958,17653,14985,30950,17659,0.726,0.954211
392,5813078552,425790257,PED(R),PED(R),13087,26915,17966,13108,26901,17969,0.993,0.999759
393,5813078552,425790257,aL(R),aL(R),16312,29869,13543,16301,29858,13536,0.988,0.94883
394,5813078552,425790257,bL(R),bL(R),21443,28815,21039,21435,28824,21051,0.959,0.99499
395,5813078552,425790257,bL(R),bL(R),22169,30531,20118,22165,30531,20129,0.99,0.999906
396,5813078552,425790257,aL(R),aL(R),15782,28201,5837,15781,28227,5836,0.831,0.66961
397,5813078552,425790257,bL(R),bL(R),24075,29336,20792,24061,29334,20778,0.972,0.999768
398,5813078552,425790257,aL(R),aL(R),17617,27544,6545,17630,27557,6540,0.953,0.971542
399,5813078552,425790257,PED(R),PED(R),13341,27795,17935,13340,27797,17946,0.997,0.990341
400,5813078552,425790257,bL(R),bL(R),15656,32754,20343,15672,32751,20344,0.997,0.986627
401,5813078552,425790257,aL(R),aL(R),16410,29913,7033,16417,29929,7030,0.94,0.857786
402,5813078552,425790257,bL(R),bL(R),15626,32715,20279,15639,32713,20270,0.996,0.923561
403,5813078552,425790257,aL(R),aL(R),14974,30849,17623,14999,30859,17613,0.97,0.551087
404,5813078552,425790257,aL(R),aL(R),16222,27609,6788,16232,27625,6788,0.943,0.995015
405,5813078552,425790257,aL(R),aL(R),16074,29420,9338,16086,29432,9341,0.969,0.974079
406,5813078552,425790257,CA(R),CA(R),13933,11346,12766,13944,11342,12779,0.963,0.9234
407,5813078552,425790257,CA(R),CA(R),12208,12901,10231,12218,12899,10241,0.811,0.898989
408,5813078552,425790257,aL(R),aL(R),16285,27634,6759,16288,27619,6755,0.991,0.997834
409,5813078552,425790257,aL(R),aL(R),15729,29334,10557,15712,29320,10562,0.992,0.284696
410,5813078552,425790257,CA(R),CA(R),12269,12649,10316,12276,12637,10315,0.968,0.98914
411,5813078552,425790257,aL(R),aL(R),16138,30886,18801,16141,30871,18820,0.998,0.991962
